cosphi,flux
-1.000000,0.237557
-0.990000,0.000070
-0.980000,0.000070
-0.970000,0.000070
-0.960000,0.000071
-0.950000,0.000071
-0.940000,0.000071
-0.930000,0.000072
-0.920000,0.000073
-0.910000,0.000073
-0.900000,0.000074
-0.890000,0.000074
-0.880000,0.000075
-0.870000,0.000075
-0.860000,0.000075
-0.850000,0.000075
-0.840000,0.000076
-0.830000,0.000076
-0.820000,0.000077
-0.810000,0.000077
-0.800000,0.000078
-0.790000,0.000078
-0.780000,0.000078
-0.770000,0.000079
-0.760000,0.000080
-0.750000,0.000081
-0.740000,0.000081
-0.730000,0.000082
-0.720000,0.000082
-0.710000,0.000083
-0.700000,0.000083
-0.690000,0.000085
-0.680000,0.000086
-0.670000,0.000087
-0.660000,0.000087
-0.650000,0.000088
-0.640000,0.000088
-0.630000,0.000088
-0.620000,0.000090
-0.610000,0.000091
-0.600000,0.000092
-0.590000,0.000092
-0.580000,0.000093
-0.570000,0.000093
-0.560000,0.000094
-0.550000,0.000094
-0.540000,0.000095
-0.530000,0.000095
-0.520000,0.000096
-0.510000,0.000097
-0.500000,0.000097
-0.490000,0.000097
-0.480000,0.000099
-0.470000,0.000100
-0.460000,0.000101
-0.450000,0.000102
-0.440000,0.000102
-0.430000,0.000103
-0.420000,0.000104
-0.410000,0.000104
-0.400000,0.000104
-0.390000,0.000105
-0.380000,0.000107
-0.370000,0.000109
-0.360000,0.000109
-0.350000,0.000111
-0.340000,0.000111
-0.330000,0.000112
-0.320000,0.000114
-0.310000,0.000115
-0.300000,0.000116
-0.290000,0.000117
-0.280000,0.000117
-0.270000,0.000118
-0.260000,0.000119
-0.250000,0.000120
-0.240000,0.000123
-0.230000,0.000124
-0.220000,0.000125
-0.210000,0.000126
-0.200000,0.000126
-0.190000,0.000126
-0.180000,0.000128
-0.170000,0.000130
-0.160000,0.000130
-0.150000,0.000131
-0.140000,0.000133
-0.130000,0.000135
-0.120000,0.000137
-0.110000,0.000138
-0.100000,0.000139
-0.090000,0.000140
-0.080000,0.000141
-0.070000,0.000143
-0.060000,0.000144
-0.050000,0.000145
-0.040000,0.000147
-0.030000,0.000148
-0.020000,0.000151
-0.010000,0.000153
0.000000,0.000154
0.010000,0.000155
0.020000,0.000157
0.030000,0.000159
0.040000,0.000161
0.050000,0.000163
0.060000,0.000164
0.070000,0.000165
0.080000,0.000168
0.090000,0.000170
0.100000,0.000172
0.110000,0.000174
0.120000,0.000175
0.130000,0.000177
0.140000,0.000180
0.150000,0.000182
0.160000,0.000184
0.170000,0.000186
0.180000,0.000188
0.190000,0.000190
0.200000,0.000193
0.210000,0.000194
0.220000,0.000197
0.230000,0.000199
0.240000,0.000201
0.250000,0.000205
0.260000,0.000207
0.270000,0.000211
0.280000,0.000214
0.290000,0.000217
0.300000,0.000220
0.310000,0.000223
0.320000,0.000226
0.330000,0.000229
0.340000,0.000232
0.350000,0.000235
0.360000,0.000239
0.370000,0.000242
0.380000,0.000244
0.390000,0.000248
0.400000,0.000251
0.410000,0.000253
0.420000,0.000258
0.430000,0.000264
0.440000,0.000269
0.450000,0.000273
0.460000,0.000277
0.470000,0.000281
0.480000,0.000286
0.490000,0.000290
0.500000,0.000294
0.510000,0.000298
0.520000,0.000303
0.530000,0.000310
0.540000,0.000317
0.550000,0.000323
0.560000,0.000327
0.570000,0.000333
0.580000,0.000337
0.590000,0.000343
0.600000,0.000352
0.610000,0.000360
0.620000,0.000366
0.630000,0.000371
0.640000,0.000376
0.650000,0.000387
0.660000,0.000396
0.670000,0.000403
0.680000,0.000409
0.690000,0.000419
0.700000,0.000432
0.710000,0.000440
0.720000,0.000445
0.730000,0.000461
0.740000,0.000472
0.750000,0.000478
0.760000,0.000494
0.770000,0.000504
0.780000,0.000519
0.790000,0.000530
0.800000,0.000545
0.810000,0.000556
0.820000,0.000576
0.830000,0.000590
0.840000,0.000606
0.850000,0.000625
0.860000,0.000644
0.870000,0.000663
0.880000,0.000683
0.890000,0.000705
0.900000,0.000729
0.910000,0.000754
0.920000,0.000779
0.930000,0.000805
0.940000,0.000837
0.950000,0.000867
0.960000,0.000897
0.970000,0.000936
0.980000,0.000971
0.990000,0.001010
1.000000,0.001053
